"SampleID","OrganizationIdentifier","ActivityIdentifier","ActivityTypeCode","ActivityMediaName","ActivityMediaSubdivisionName","ActivityStartDate","ProjectIdentifier","ActivityConductingOrganizationText","MonitoringLocationIdentifier","ActivityCommentText","HydrologicCondition","HydrologicEvent","SampleCollectionMethodMethodIdentifier","SampleCollectionMethodIdentifierContext","SampleCollectionMethodName","SampleCollectionEquipmentName","ResultDetectionConditionText","CharacteristicName","ResultSampleFractionText","ResultMeasureValue","ResultMeasureMeasureUnitCode","ProviderName","SiteID","OrganizationIdentifier-2","OrganizationFormalName","MonitoringLocationIdentifier-2","MonitoringLocationName","MonitoringLocationTypeName","MonitoringLocationDescriptionText","LatitudeMeasure","LongitudeMeasure","HorizontalCollectionMethodName","HorizontalCoordinateReferenceSystemDatumName","Elevation","ElevationUnitCode","ElevationCollectionMethodName","CountryCode","StateCode","CountyCode","Built","WellDepthMeasureValue","WellDepthMeasureUnitCode","WellHoleDepthMeasureValue","WellHoleDepthMeasureUnitCode","ProviderName-2"
"189819","USGS-AZ","nwisaz.01.01000505","Quality Control Sample-Field Replicate","Water","Groundwater","2010-06-03 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-365928112175201",NULL,"Not applicable","Not applicable","USGS","USGS","USGS","Unknown",NULL,"As","Dissolved","1.1","ug/l","NWIS","52689","USGS-AZ","USGS Arizona Water Science Center","USGS-365928112175201","A-42-01 31DDD [JOHNSON SPRING]","Spring",NULL,"36.9911527","-112.3256112","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","5370","feet","Interpolated from topographic map.","US","4","5",NULL,NULL,NULL,NULL,NULL,"NWIS"
"191129","USGS-AZ","nwisaz.01.01100362","Sample-Routine","Water","Groundwater","2011-07-26 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-362802112374601","Kanab Spring","Not applicable","Not applicable","50","USGS parameter code 82398","Point sample","Grab sample",NULL,"As","Dissolved","1.7","ug/l","NWIS","51921","USGS-AZ","USGS Arizona Water Science Center","USGS-362802112374601","B-35-03 05AAD [KANAB SPRING]","Spring",NULL,"36.46720574","-112.6301906","Interpolated from MAP.","NAD83","2760","feet","Interpolated from topographic map.","US","4","5",NULL,NULL,NULL,NULL,NULL,"NWIS"
"191181","USGS-AZ","nwisaz.01.01100621","Quality Control Sample-Field Replicate","Water","Groundwater","2011-08-03 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-364101112340601",NULL,"Not applicable","Not applicable","USGS","USGS","USGS","Unknown",NULL,"As","Dissolved","0.7","ug/l","NWIS","52165","USGS-AZ","USGS Arizona Water Science Center","USGS-364101112340601","B-38-03 24BBC1 [ROCK SPRING]","Spring",NULL,"36.68359796","-112.5690805","Interpolated from MAP.","NAD83","4340","feet","Interpolated from topographic map.","US","4","5",NULL,NULL,NULL,NULL,NULL,"NWIS"
"191262","USGS-AZ","nwisaz.01.01100288","Sample-Routine","Water","Groundwater","2011-06-09 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-361021111115901","L-1640039 Received June 11, 2011","Not applicable","Routine sample","50","USGS parameter code 82398","Point sample","Grab sample",NULL,"As","Dissolved","1.9","ug/l","NWIS","51536","USGS-AZ","USGS Arizona Water Science Center","USGS-361021111115901","03 077-11.14X05.34","Spring",NULL,"36.17249246","-111.2004189","Interpolated from MAP.","NAD83","5100","feet","Interpolated from topographic map.","US","4","5",NULL,NULL,NULL,NULL,NULL,"NWIS"
"191309","USGS-AZ","nwisaz.01.01100370","Sample-Routine","Water","Groundwater","2011-08-04 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-365928112175201","Johnson Sp","Not applicable","Not applicable","50","USGS parameter code 82398","Point sample","Peristaltic pump",NULL,"As","Dissolved","1.1","ug/l","NWIS","52689","USGS-AZ","USGS Arizona Water Science Center","USGS-365928112175201","A-42-01 31DDD [JOHNSON SPRING]","Spring",NULL,"36.9911527","-112.3256112","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","5370","feet","Interpolated from topographic map.","US","4","5",NULL,NULL,NULL,NULL,NULL,"NWIS"
"191386","USGS-AZ","nwisaz.01.01100382","Sample-Routine","Water","Groundwater","2011-08-03 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-364631112511001","Moonshine Sp","Not applicable","Not applicable","50","USGS parameter code 82398","Point sample","Peristaltic pump",NULL,"As","Dissolved","0.88","ug/l","NWIS","52271","USGS-AZ","USGS Arizona Water Science Center","USGS-364631112511001","B-39-05 17DCB1 [MOONSHINE SPRING]","Spring",NULL,"36.77526355","-112.8535389","Interpolated from MAP.","NAD83","5190","feet","Interpolated from topographic map.","US","4","5",NULL,NULL,NULL,NULL,NULL,"NWIS"
"191432","USGS-AZ","nwisaz.01.01100617","Quality Control Sample-Field Replicate","Water","Groundwater","2011-07-28 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-363209112350801",NULL,"Not applicable","Not applicable","USGS","USGS","USGS","Unknown",NULL,"As","Dissolved","0.8","ug/l","NWIS","52018","USGS-AZ","USGS Arizona Water Science Center","USGS-363209112350801","B-36-03 11CAC1 [LOWER JUMPUP SPRING]","Spring",NULL,"36.53598438","-112.5862451","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","4075","feet","Interpolated from topographic map.","US","4","5",NULL,NULL,NULL,NULL,NULL,"NWIS"
"187740","USGS-AZ","nwisaz.01.00900504","Quality Control Sample-Field Replicate","Water","Groundwater","2009-08-27 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-363922112334501",NULL,"Not applicable","Not applicable","USGS","USGS","USGS","Unknown",NULL,"As","Dissolved","0.77","ug/l","NWIS","52143","USGS-AZ","USGS Arizona Water Science Center","USGS-363922112334501","B-38-03 36ABB1 [SLIDE SPRING]","Spring",NULL,"36.6567972","-112.5636222","Interpolated from Digital MAP.","NAD83","4590","feet","Interpolated from topographic map.","US","4","5",NULL,NULL,NULL,NULL,NULL,"NWIS"
"187817","USGS-AZ","nwisaz.01.00900506","Quality Control Sample-Field Replicate","Water","Groundwater","2009-08-28 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-363209112350801",NULL,"Not applicable","Not applicable","USGS","USGS","USGS","Unknown",NULL,"As","Dissolved","1.4","ug/l","NWIS","52018","USGS-AZ","USGS Arizona Water Science Center","USGS-363209112350801","B-36-03 11CAC1 [LOWER JUMPUP SPRING]","Spring",NULL,"36.53598438","-112.5862451","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","4075","feet","Interpolated from topographic map.","US","4","5",NULL,NULL,NULL,NULL,NULL,"NWIS"
"187881","USGS-AZ","nwisaz.01.00900365","Sample-Routine","Water","Groundwater","2009-08-28 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-363209112350801",NULL,"Not applicable","Not applicable","USGS","USGS","USGS","Unknown",NULL,"As","Dissolved","2.1","ug/l","NWIS","52018","USGS-AZ","USGS Arizona Water Science Center","USGS-363209112350801","B-36-03 11CAC1 [LOWER JUMPUP SPRING]","Spring",NULL,"36.53598438","-112.5862451","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","4075","feet","Interpolated from topographic map.","US","4","5",NULL,NULL,NULL,NULL,NULL,"NWIS"
"187930","USGS-AZ","nwisaz.01.00900193","Sample-Routine","Water","Groundwater","2009-08-21 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-362957111512601","A-2468503 Uranium Study. Samples must be processed ASAP. L-2468503 FAX ASR recvd by NWQL 9/5/09, paa","Not applicable","Not applicable","USGS","USGS","USGS","Unknown",NULL,"As","Dissolved","1.9","ug/l","NWIS","51957","USGS-AZ","USGS Arizona Water Science Center","USGS-362957111512601","A-36-05 27CCC1 [VASEYS SPRING]","Spring",NULL,"36.49915289","-111.8579435","Interpolated from MAP.","NAD83","3120","feet","Interpolated from topographic map.","US","4","5",NULL,NULL,NULL,NULL,NULL,"NWIS"
"187995","USGS-AZ","nwisaz.01.00900368","Quality Control Sample-Field Replicate","Water","Groundwater","2009-08-25 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-363907111471701",NULL,"Not applicable","Not applicable","USGS","USGS","USGS","Unknown",NULL,"As","Dissolved","5.7","ug/l","NWIS","52140","USGS-AZ","USGS Arizona Water Science Center","USGS-363907111471701","A-38-06 31ACA1 [RIDER SPRING]","Spring",NULL,"36.65187565","-111.7888869","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","3960","feet","Interpolated from topographic map.","US","4","5",NULL,NULL,NULL,NULL,NULL,"NWIS"
"188042","USGS-AZ","nwisaz.01.00900612","Quality Control Sample-Field Replicate","Water","Groundwater","2009-09-18 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-355308112054101",NULL,"Not applicable","Not applicable","USGS","USGS","USGS","Unknown",NULL,"As","Dissolved","0.26","ug/l","NWIS","50991","USGS-AZ","USGS Arizona Water Science Center","USGS-355308112054101","A-29-03 20BCD1[PINYON PLAIN MINE REGIONAL GW WELL]","Well",NULL,"35.8837","-112.0973889","Interpolated from Digital MAP.","NAD83","6535","feet","Interpolated from topographic map.","US","4","5",NULL,"3086","feet","3086","feet","NWIS"
"188127","USGS-AZ","nwisaz.01.00900180","Sample-Routine","Water","Groundwater","2009-08-20 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-363123111503101","A-2458708 Uranium Study.  Samples must be processed ASAP.  Uranium Study. Samples must be processed ASAP.","Not applicable","Not applicable","USGS","USGS","USGS","Unknown",NULL,"As","Dissolved","16.4","ug/l","NWIS","51999","USGS-AZ","USGS Arizona Water Science Center","USGS-363123111503101","A-36-05 15ACD1 [FENCE SPRING]","Spring",NULL,"36.5199","-111.846775","Interpolated from Digital MAP.","NAD83","2890","feet","Interpolated from topographic map.","US","4","5",NULL,NULL,NULL,NULL,NULL,"NWIS"
"188211","USGS-AZ","nwisaz.01.00900208","Sample-Routine","Water","Groundwater","2009-08-22 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-362831111504401","A-2458703 Uranium Study.  Samples must be processed ASAP.  Uranium Study. Samples must be processed ASAP. L-2458703 sta id not yet assigned per margot,paa,9/5/09  X = Station ID not on samples..  sta id not yet assigned per margot,paa,9/5/09","Not applicable","Not applicable","USGS","USGS","USGS","Unknown",NULL,"As","Dissolved","2.2","ug/l","NWIS","51933","USGS-AZ","USGS Arizona Water Science Center","USGS-362831111504401","A-36-05 34DBA2 UNSURV","Spring",NULL,"36.47529175","-111.8463315","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","2866","feet","Global Positioning System.","US","4","5",NULL,NULL,NULL,NULL,NULL,"NWIS"
"188273","USGS-AZ","nwisaz.01.00900363","Sample-Routine","Water","Groundwater","2009-08-26 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-362802112374601",NULL,"Not applicable","Not applicable","USGS","USGS","USGS","Unknown",NULL,"As","Dissolved","2.0","ug/l","NWIS","51921","USGS-AZ","USGS Arizona Water Science Center","USGS-362802112374601","B-35-03 05AAD [KANAB SPRING]","Spring",NULL,"36.46720574","-112.6301906","Interpolated from MAP.","NAD83","2760","feet","Interpolated from topographic map.","US","4","5",NULL,NULL,NULL,NULL,NULL,"NWIS"
"188315","USGS-AZ","nwisaz.01.00900359","Quality Control Sample-Field Replicate","Water","Groundwater","2009-08-22 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-362831111504401",NULL,"Not applicable","Not applicable","USGS","USGS","USGS","Unknown",NULL,"As","Dissolved","2.3","ug/l","NWIS","51933","USGS-AZ","USGS Arizona Water Science Center","USGS-362831111504401","A-36-05 34DBA2 UNSURV","Spring",NULL,"36.47529175","-111.8463315","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","2866","feet","Global Positioning System.","US","4","5",NULL,NULL,NULL,NULL,NULL,"NWIS"
"188952","USGS-AZ","nwisaz.01.01000118","Sample-Routine","Water","Groundwater","2010-05-06 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-360718111130001","A-1388705 Delete lab codes 3117,1975 and 3118 from schedule 1151 only L-1388705 Received May 08,2010   FAM condition changed to improper preservation, JNV   FAM preserved by C.Harris on 5/12/10 @ 8:30, JNV.  Added in LC 1975, 3117, and 3118 per Beisner, 05/24/10 dld.","Not applicable","Not applicable","4040","USGS parameter code 82398","Submersible pump","Submersible positive-pressure pump",NULL,"As","Dissolved","6.8","ug/l","NWIS","51409","USGS-AZ","USGS Arizona Water Science Center","USGS-360718111130001","A-32-11 28DCA3","Well",NULL,"36.1216611","-111.21665","Differentially corrected Global Positioning System.","NAD83","4850","feet","Interpolated from topographic map.","US","4","5",NULL,NULL,NULL,NULL,NULL,"NWIS"
"189032","USGS-AZ","nwisaz.01.01000148","Sample-Routine","Water","Groundwater","2010-06-03 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-365928112175201","A-1598710 Spring Water is Acidic pH=3.8  SPRING WATER IS ACIDIC pH = 3.8 L-1598710 alk 0 per NWQL value, sent to WHOI as requested, paa, 9/1/10  changed to LC2724 due to HOLD time when smpl recvd per Eberline/Mullin,paa,6/29/10  X = Do not split coolers   Received June 5,2010","Not applicable","Not applicable","50","USGS parameter code 82398","Point sample","Grab sample",NULL,"As","Dissolved","1.6","ug/l","NWIS","52689","USGS-AZ","USGS Arizona Water Science Center","USGS-365928112175201","A-42-01 31DDD [JOHNSON SPRING]","Spring",NULL,"36.9911527","-112.3256112","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","5370","feet","Interpolated from topographic map.","US","4","5",NULL,NULL,NULL,NULL,NULL,"NWIS"
"189793","USGS-AZ","nwisaz.01.01000191","Sample-Routine","Water","Groundwater","2010-06-14 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-360632111131101",NULL,"Not applicable","Not applicable","USGS","USGS","USGS","Unknown",NULL,"As","Dissolved","2.4","ug/l","NWIS","51383","USGS-AZ","USGS Arizona Water Science Center","USGS-360632111131101","MOENKOPI SCH SP.","Spring",NULL,"36.10888208","-111.2204179","Interpolated from MAP.","NAD83","4740","feet","Interpolated from topographic map.","US","4","5",NULL,NULL,NULL,NULL,NULL,"NWIS"
"189406","USGS-AZ","nwisaz.01.01000121","Sample-Routine","Water","Groundwater","2010-05-13 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-360719111125901","A-1388702 Delete lab codes 3117,1975 and 3118 from schedule 1151 only L-1388702 Received May 15, 2010. Added in LC 1975, 3117, and 3118 per Beisner, 05/24/10 dld.  Removed start (0930) and end (1415) times and replaced start with median time per Beisner, 07/07/10 dld.","Not applicable","Not applicable","8010","USGS parameter code 82398","Other","Other",NULL,"As","Dissolved","2.0","ug/l","NWIS","51411","USGS-AZ","USGS Arizona Water Science Center","USGS-360719111125901","A-32-11 28DCA1","Well",NULL,"36.12191667","-111.2162778","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","4850","feet","Interpolated from topographic map.","US","4","5",NULL,NULL,NULL,NULL,NULL,"NWIS"
"189981","USGS-AZ","nwisaz.01.01000190","Sample-Routine","Water","Groundwater","2010-06-14 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-361021111115901",NULL,"Not applicable","Not applicable","USGS","USGS","USGS","Unknown",NULL,"As","Dissolved","1.8","ug/l","NWIS","51536","USGS-AZ","USGS Arizona Water Science Center","USGS-361021111115901","03 077-11.14X05.34","Spring",NULL,"36.17249246","-111.2004189","Interpolated from MAP.","NAD83","5100","feet","Interpolated from topographic map.","US","4","5",NULL,NULL,NULL,NULL,NULL,"NWIS"
"190025","USGS-AZ","nwisaz.01.01000120","Sample-Routine","Water","Groundwater","2010-05-12 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-360718111130401","A-1388703 Delete lab codes 3117,1975 and 3118 from schedule 1151 only L-1388703 Received May 15,2010.  Added in LC 1975, 3117, and 3118 per Beisner, 05/24/10 dld.","Not applicable","Not applicable","8010","USGS parameter code 82398","Other","Other",NULL,"As","Dissolved","1.8","ug/l","NWIS","51410","USGS-AZ","USGS Arizona Water Science Center","USGS-360718111130401","A-32-11 28DCA","Well",NULL,"36.1216597","-111.217918","Differentially corrected Global Positioning System.","NAD83","4847","feet","Differentially corrected Global Positioning System.","US","4","5",NULL,NULL,NULL,NULL,NULL,"NWIS"
"190167","USGS-AZ","nwisaz.01.01000116","Sample-Routine","Water","Groundwater","2010-05-06 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-360719111125901","A-1388706 Delete lab codes 3117,1975 and 3118 from schedule 1151 only L-1388706 Received May 08, 2010. Added in LC 1975, 3117, and 3118 per Beisner, 05/24/10 dld.","Not applicable","Not applicable","4040","USGS parameter code 82398","Submersible pump","Submersible positive-pressure pump",NULL,"As","Dissolved","2.4","ug/l","NWIS","51411","USGS-AZ","USGS Arizona Water Science Center","USGS-360719111125901","A-32-11 28DCA1","Well",NULL,"36.12191667","-111.2162778","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","4850","feet","Interpolated from topographic map.","US","4","5",NULL,NULL,NULL,NULL,NULL,"NWIS"
"190376","USGS-AZ","nwisaz.01.01100610","Quality Control Sample-Field Replicate","Water","Groundwater","2011-07-26 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-361808112180801",NULL,"Not applicable","Not applicable","USGS","USGS","USGS","Unknown",NULL,"As","Dissolved","1.5","ug/l","NWIS","51711","USGS-AZ","USGS Arizona Water Science Center","USGS-361808112180801","A-34-01 33B    UNSURV","Spring",NULL,"36.3022032","-112.3029542","Interpolated from MAP.","NAD83","4520","feet","Interpolated from topographic map.","US","4","5",NULL,NULL,NULL,NULL,NULL,"NWIS"
"190439","USGS-AZ","nwisaz.01.01100614","Quality Control Sample-Field Replicate","Water","Groundwater","2011-07-26 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-362723112382801",NULL,"Not applicable","Not applicable","USGS","USGS","USGS","Unknown",NULL,"As","Dissolved","1.2","ug/l","NWIS","51912","USGS-AZ","USGS Arizona Water Science Center","USGS-362723112382801","B-35-03 05CCD [SHOWERBATH SPRING]","Spring",NULL,"36.4563723","-112.6418577","Interpolated from MAP.","NAD83","2880","feet","Interpolated from topographic map.","US","4","5",NULL,NULL,NULL,NULL,NULL,"NWIS"
"190526","USGS-AZ","nwisaz.01.01100366","Sample-Routine","Water","Groundwater","2011-07-27 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-362425112254601","Tapeats Spring","Not applicable","Not applicable","50","USGS parameter code 82398","Point sample","Grab sample",NULL,"As","Dissolved","1.1","ug/l","NWIS","51847","USGS-AZ","USGS Arizona Water Science Center","USGS-362425112254601","B-35-01 29BCA [TAPEATS SPRING]","Spring",NULL,"36.40633056","-112.429486","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","3730","feet","Interpolated from topographic map.","US","4","5",NULL,NULL,NULL,NULL,NULL,"NWIS"
