"SampleID","OrganizationIdentifier","ActivityIdentifier","ActivityTypeCode","ActivityMediaName","ActivityMediaSubdivisionName","ActivityStartDate","ProjectIdentifier","ActivityConductingOrganizationText","MonitoringLocationIdentifier","ActivityCommentText","HydrologicCondition","HydrologicEvent","SampleCollectionMethodMethodIdentifier","SampleCollectionMethodIdentifierContext","SampleCollectionMethodName","SampleCollectionEquipmentName","ResultDetectionConditionText","CharacteristicName","ResultSampleFractionText","ResultMeasureValue","ResultMeasureMeasureUnitCode","ProviderName","SiteID","OrganizationIdentifier.2","OrganizationFormalName","MonitoringLocationIdentifier.2","MonitoringLocationName","MonitoringLocationTypeName","MonitoringLocationDescriptionText","LatitudeMeasure","LongitudeMeasure","HorizontalCollectionMethodName","HorizontalCoordinateReferenceSystemDatumName","Elevation","ElevationUnitCode","ElevationCollectionMethodName","CountryCode","StateCode","CountyCode","Built","WellDepthMeasureValue","WellDepthMeasureUnitCode","WellHoleDepthMeasureValue","WellHoleDepthMeasureUnitCode","ProviderName.2"
3583289,"USGS-CO","nwisco.01.97501920","Sample-Routine","Water","Groundwater","1975-05-13 00:00:00","NULL","Organization other than U.S. Geological Survey","USGS-371214107190600","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","Not Detected","As","Dissolved","NULL","NULL","NWIS",246456,"USGS-CO","USGS Colorado Water Science Center","USGS-371214107190600","NB03400407UDAC","Well","NULL",37.2038924,-107.318936,"Interpolated from MAP.","NAD83","6630","feet","Interpolated from topographic map.","US",8,7,"1958","171","feet","NULL","NULL","NWIS"
3583318,"USGS-CO","nwisco.01.97602678","Sample-Routine","Water","Groundwater","1975-10-23 00:00:00","NULL","Organization other than U.S. Geological Survey","USGS-370115107244800","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved","1.0","ug/l","NWIS",246346,"USGS-CO","USGS Colorado Water Science Center","USGS-370115107244800","NB03200517ACB USGS 370115107244800","Well","NULL",37.02083848,-107.4139369,"Interpolated from MAP.","NAD83","NULL","NULL","NULL","US",8,7,"NULL","NULL","NULL","NULL","NULL","NWIS"
3583349,"USGS-CO","nwisco.01.97602688","Sample-Routine","Water","Groundwater","1975-11-11 00:00:00","NULL","Organization other than U.S. Geological Survey","USGS-370232107241000","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved","10.0","ug/l","NWIS",246371,"USGS-CO","USGS Colorado Water Science Center","USGS-370232107241000","NB03200504CCA","Well","NULL",37.0422272,-107.4033813,"Interpolated from MAP.","NAD83","6150","feet","Interpolated from topographic map.","US",8,7,"1960","187","feet","NULL","NULL","NWIS"
3583384,"USGS-CO","nwisco.01.97602735","Sample-Routine","Water","Groundwater","1975-10-27 00:00:00","NULL","Organization other than U.S. Geological Survey","USGS-370908107092900","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","Not Detected","As","Dissolved","NULL","NULL","NWIS",246410,"USGS-CO","USGS Colorado Water Science Center","USGS-370908107092900","NB03400327ADC","Well","NULL",37.15222744,-107.1586532,"Interpolated from MAP.","NAD83","7060","feet","Interpolated from topographic map.","US",8,7,"1965","40","feet","NULL","NULL","NWIS"
3583413,"USGS-CO","nwisco.01.97501832","Sample-Routine","Water","Groundwater","1975-08-22 00:00:00","NULL","Organization other than U.S. Geological Survey","USGS-370151107122700","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","Not Detected","As","Dissolved","NULL","NULL","NWIS",246361,"USGS-CO","USGS Colorado Water Science Center","USGS-370151107122700","NB03200307DAD2","Well","NULL",37.0308395,-107.2080977,"Interpolated from MAP.","NAD83","6330","feet","Interpolated from topographic map.","US",8,7,"1973","130","feet","NULL","NULL","NWIS"
3583443,"USGS-CO","nwisco.01.97602716","Sample-Routine","Water","Groundwater","1975-10-27 00:00:00","NULL","Organization other than U.S. Geological Survey","USGS-370630107104000","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved","2.0","ug/l","NWIS",246394,"USGS-CO","USGS Colorado Water Science Center","USGS-370630107104000","NB03300316ABD","Well","NULL",37.1083389,-107.1783755,"Interpolated from MAP.","NAD83","6720","feet","Interpolated from topographic map.","US",8,7,"1970","72","feet","NULL","NULL","NWIS"
3583476,"USGS-CO","nwisco.01.97501827","Sample-Routine","Water","Groundwater","1975-08-02 00:00:00","NULL","Organization other than U.S. Geological Survey","USGS-370132107251400","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","Not Detected","As","Dissolved","NULL","NULL","NWIS",246356,"USGS-CO","USGS Colorado Water Science Center","USGS-370132107251400","NB03200508CCD","Well","NULL",37.02556064,-107.4211594,"Interpolated from MAP.","NAD83","6102","feet","Interpolated from topographic map.","US",8,7,"1967","165","feet","NULL","NULL","NWIS"
3583508,"USGS-CO","nwisco.01.97602674","Sample-Routine","Water","Groundwater","1975-10-28 00:00:00","NULL","Organization other than U.S. Geological Survey","USGS-370040107164900","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved","1.0","ug/l","NWIS",246341,"USGS-CO","USGS Colorado Water Science Center","USGS-370040107164900","NB03200416DDD","Well","NULL",37.0111168,-107.2808772,"Interpolated from MAP.","NAD83","6140","feet","Interpolated from topographic map.","US",8,7,"1907","17","feet","NULL","NULL","NWIS"
3583537,"USGS-CO","nwisco.01.97602689","Sample-Routine","Water","Groundwater","1975-10-24 00:00:00","NULL","Organization other than U.S. Geological Survey","USGS-370312107070600","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved","1.0","ug/l","NWIS",246373,"USGS-CO","USGS Colorado Water Science Center","USGS-370312107070600","NB03200301AAA","Well","NULL",37.0533405,-107.118929,"Interpolated from MAP.","NAD83","6415","feet","Interpolated from topographic map.","US",8,7,"1964","10","feet","NULL","NULL","NWIS"
3583566,"USGS-CO","nwisco.01.97501849","Sample-Routine","Water","Groundwater","1975-05-10 00:00:00","NULL","Organization other than U.S. Geological Survey","USGS-370433107241400","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","Not Detected","As","Dissolved","NULL","NULL","NWIS",246386,"USGS-CO","USGS Colorado Water Science Center","USGS-370433107241400","NB03300528BCD","Well","NULL",37.07583807,-107.4044928,"Interpolated from MAP.","NAD83","6140","feet","Interpolated from topographic map.","US",8,7,"1971","48","feet","NULL","NULL","NWIS"
3583596,"USGS-CO","nwisco.01.97501816","Sample-Routine","Water","Groundwater","1975-08-20 00:00:00","NULL","Organization other than U.S. Geological Survey","USGS-370033107243500","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","Not Detected","As","Dissolved","NULL","NULL","NWIS",246336,"USGS-CO","USGS Colorado Water Science Center","USGS-370033107243500","NB03200520AAB","Well","NULL",37.0091719,-107.4103256,"Interpolated from MAP.","NAD83","6120","feet","Interpolated from topographic map.","US",8,7,"1964","150","feet","NULL","NULL","NWIS"
3583631,"USGS-CO","nwisco.01.97501922","Sample-Routine","Water","Groundwater","1975-05-10 00:00:00","NULL","Organization other than U.S. Geological Survey","USGS-371220107153500","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved","1.0","ug/l","NWIS",246457,"USGS-CO","USGS Colorado Water Science Center","USGS-371220107153500","NB03400411UCBB CAPOTE LAKE DH1","Well","NULL",37.2055589,-107.260323,"Interpolated from MAP.","NAD83","NULL","NULL","NULL","US",8,7,"NULL","NULL","NULL","NULL","NULL","NWIS"
3583660,"USGS-CO","nwisco.01.97501820","Sample-Routine","Water","Groundwater","1975-08-20 00:00:00","NULL","Organization other than U.S. Geological Survey","USGS-370113107252400","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","Not Detected","As","Dissolved","NULL","NULL","NWIS",246345,"USGS-CO","USGS Colorado Water Science Center","USGS-370113107252400","NB03200517ADA","Well","NULL",37.0202829,-107.4239372,"Interpolated from MAP.","NAD83","6120","feet","Interpolated from topographic map.","US",8,7,"1966","150","feet","NULL","NULL","NWIS"
3583689,"USGS-CO","nwisco.01.97501844","Sample-Routine","Water","Groundwater","1975-06-03 00:00:00","NULL","Organization other than U.S. Geological Survey","USGS-370345107244600","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved","1.0","ug/l","NWIS",246380,"USGS-CO","USGS Colorado Water Science Center","USGS-370345107244600","NB03300532ACD DH1 DRILL LINE 3","Well","NULL",37.0625048,-107.4133818,"Interpolated from MAP.","NAD83","NULL","NULL","NULL","US",8,7,"NULL","NULL","NULL","NULL","NULL","NWIS"
3583719,"USGS-CO","nwisco.01.97501915","Sample-Routine","Water","Groundwater","1975-05-06 00:00:00","NULL","Organization other than U.S. Geological Survey","USGS-371205107154400","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved","2.0","ug/l","NWIS",246453,"USGS-CO","USGS Colorado Water Science Center","USGS-371205107154400","NB03400410UDDA","Well","NULL",37.2013923,-107.262823,"Interpolated from MAP.","NAD83","6624","feet","Interpolated from topographic map.","US",8,7,"NULL","56","feet","NULL","NULL","NWIS"
3583749,"USGS-CO","nwisco.01.97602672","Sample-Routine","Water","Groundwater","1975-11-24 00:00:00","NULL","Organization other than U.S. Geological Survey","USGS-370017107152400","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved","18.0","ug/l","NWIS",246332,"USGS-CO","USGS Colorado Water Science Center","USGS-370017107152400","NB03200423BCD","Well","NULL",37.00472809,-107.2572653,"Interpolated from MAP.","NAD83","6165","feet","Interpolated from topographic map.","US",8,7,"1954","124","feet","NULL","NULL","NWIS"
3583778,"USGS-CO","nwisco.01.97501839","Sample-Routine","Water","Groundwater","1975-08-21 00:00:00","NULL","Organization other than U.S. Geological Survey","USGS-370246107114000","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved","2.0","ug/l","NWIS",246372,"USGS-CO","USGS Colorado Water Science Center","USGS-370246107114000","NB03200305DBA","Well","NULL",37.04611729,-107.195042,"Interpolated from MAP.","NAD83","6360","feet","Interpolated from topographic map.","US",8,7,"NULL","108","feet","NULL","NULL","NWIS"
3583806,"USGS-CO","nwisco.01.97602749","Sample-Routine","Water","Groundwater","1975-10-28 00:00:00","NULL","Organization other than U.S. Geological Survey","USGS-371059107112200","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","Not Detected","As","Dissolved","NULL","NULL","NWIS",246446,"USGS-CO","USGS Colorado Water Science Center","USGS-371059107112200","NB03400321BBB","Well","NULL",37.18305995,-107.1900432,"Interpolated from MAP.","NAD83","7190","feet","Interpolated from topographic map.","US",8,7,"1930","10","feet","NULL","NULL","NWIS"
3583835,"USGS-CO","nwisco.01.97501851","Sample-Routine","Water","Groundwater","1975-06-03 00:00:00","NULL","Organization other than U.S. Geological Survey","USGS-370537107234200","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","Not Detected","As","Dissolved","NULL","NULL","NWIS",246390,"USGS-CO","USGS Colorado Water Science Center","USGS-370537107234200","NB03300521ACB DH 1 DRILL LINE 3","Well","NULL",37.0936157,-107.3956038,"Interpolated from MAP.","NAD83","NULL","NULL","NULL","US",8,7,"NULL","NULL","NULL","NULL","NULL","NWIS"
3583864,"USGS-CO","nwisco.01.97501918","Sample-Routine","Water","Groundwater","1975-05-10 00:00:00","NULL","Organization other than U.S. Geological Survey","USGS-371214107153800","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","Not Detected","As","Dissolved","NULL","NULL","NWIS",246454,"USGS-CO","USGS Colorado Water Science Center","USGS-371214107153800","NB03400411UCBC","Well","NULL",37.20389228,-107.2611564,"Interpolated from MAP.","NAD83","6680","feet","Interpolated from topographic map.","US",8,7,"NULL","56","feet","NULL","NULL","NWIS"
3583893,"USGS-CO","nwisco.01.97501834","Sample-Routine","Water","Groundwater","1975-08-21 00:00:00","NULL","Organization other than U.S. Geological Survey","USGS-370204107085200","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","Not Detected","As","Dissolved","NULL","NULL","NWIS",246364,"USGS-CO","USGS Colorado Water Science Center","USGS-370204107085200","NB03200311BDB","Well","NULL",37.03445147,-107.148374,"Interpolated from MAP.","NAD83","6325","feet","Interpolated from topographic map.","US",8,7,"1973","50","feet","NULL","NULL","NWIS"
3583922,"USGS-CO","nwisco.01.97602679","Sample-Routine","Water","Groundwater","1975-11-11 00:00:00","NULL","Organization other than U.S. Geological Survey","USGS-370116107241900","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved","1.0","ug/l","NWIS",246348,"USGS-CO","USGS Colorado Water Science Center","USGS-370116107241900","NB03200516BCB","Well","NULL",37.02111628,-107.4058811,"Interpolated from MAP.","NAD83","6135","feet","Interpolated from topographic map.","US",8,7,"1962","206","feet","NULL","NULL","NWIS"
3583953,"USGS-CO","nwisco.01.97501861","Sample-Routine","Water","Groundwater","1975-06-04 00:00:00","NULL","Organization other than U.S. Geological Survey","USGS-370749107214300","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved","1.0","ug/l","NWIS",246400,"USGS-CO","USGS Colorado Water Science Center","USGS-370749107214300","NB03300502CAD DH 1 DRILL LINE 1","Well","NULL",37.13028207,-107.3625476,"Interpolated from MAP.","NAD83","NULL","NULL","NULL","US",8,7,"NULL","NULL","NULL","NULL","NULL","NWIS"
3583982,"USGS-CO","nwisco.01.97501919","Sample-Routine","Water","Groundwater","1975-05-10 00:00:00","NULL","Organization other than U.S. Geological Survey","USGS-371214107155400","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved","2.0","ug/l","NWIS",246455,"USGS-CO","USGS Colorado Water Science Center","USGS-371214107155400","NB03400410UDAC CAPOTE LAKE DH2","Well","NULL",37.20389229,-107.265601,"Interpolated from MAP.","NAD83","NULL","NULL","NULL","US",8,7,"NULL","NULL","NULL","NULL","NULL","NWIS"
3584012,"USGS-CO","nwisco.01.97501822","Sample-Routine","Water","Groundwater","1975-08-20 00:00:00","NULL","Organization other than U.S. Geological Survey","USGS-370119107254300","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","Not Detected","As","Dissolved","NULL","NULL","NWIS",246350,"USGS-CO","USGS Colorado Water Science Center","USGS-370119107254300","NB03200517ABD","Well","NULL",37.0219495,-107.4292152,"Interpolated from MAP.","NAD83","6175","feet","Interpolated from topographic map.","US",8,7,"1971","120","feet","NULL","NULL","NWIS"
3584043,"USGS-CO","nwisco.01.97501815","Sample-Routine","Water","Groundwater","1975-08-25 00:00:00","NULL","Organization other than U.S. Geological Survey","USGS-370025107135900","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved","4.0","ug/l","NWIS",246335,"USGS-CO","USGS Colorado Water Science Center","USGS-370025107135900","NB03200424ACB USGS 370025107135900","Well","NULL",37.00695056,-107.2336536,"Interpolated from MAP.","NAD83","NULL","NULL","NULL","US",8,7,"NULL","NULL","NULL","NULL","NULL","NWIS"
3584073,"USGS-CO","nwisco.01.97501847","Sample-Routine","Water","Groundwater","1975-06-09 00:00:00","NULL","Organization other than U.S. Geological Survey","USGS-370416107243700","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","Not Detected","As","Dissolved","NULL","NULL","NWIS",246384,"USGS-CO","USGS Colorado Water Science Center","USGS-370416107243700","NB03300529DDB","Well","NULL",37.07111587,-107.4108818,"Interpolated from MAP.","NAD83","6122","feet","Interpolated from topographic map.","US",8,7,"1957","33","feet","NULL","NULL","NWIS"
3584102,"USGS-CO","nwisco.01.97501846","Sample-Routine","Water","Groundwater","1975-03-19 00:00:00","NULL","Organization other than U.S. Geological Survey","USGS-370400107243100","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","Not Detected","As","Dissolved","NULL","NULL","NWIS",246383,"USGS-CO","USGS Colorado Water Science Center","USGS-370400107243100","NB03300532AAB","Well","NULL",37.06667147,-107.409215,"Interpolated from MAP.","NAD83","6110","feet","Interpolated from topographic map.","US",8,7,"1973","60","feet","NULL","NULL","NWIS"
3584116,"USGS-CO","nwisco.01.97602680","Sample-Routine","Water","Groundwater","1975-10-02 00:00:00","NULL","NULL","USGS-370119107254300","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","Not Detected","As","Dissolved","NULL","NULL","NWIS",246350,"USGS-CO","USGS Colorado Water Science Center","USGS-370119107254300","NB03200517ABD","Well","NULL",37.0219495,-107.4292152,"Interpolated from MAP.","NAD83","6175","feet","Interpolated from topographic map.","US",8,7,"1971","120","feet","NULL","NULL","NWIS"
3584140,"USGS-CO","nwisco.01.97602745","Sample-Routine","Water","Groundwater","1975-11-10 00:00:00","NULL","Organization other than U.S. Geological Survey","USGS-371029107101000","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved","1.0","ug/l","NWIS",246443,"USGS-CO","USGS Colorado Water Science Center","USGS-371029107101000","NB03400322CBC","Well","NULL",37.17472698,-107.1700426,"Interpolated from MAP.","NAD83","7120","feet","Interpolated from topographic map.","US",8,7,"1975","200","feet","NULL","NULL","NWIS"
3584169,"USGS-CO","nwisco.01.97602751","Sample-Routine","Water","Groundwater","1976-08-18 00:00:00","NULL","NULL","USGS-371126106593600","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved","18.0","ug/l","NWIS",246447,"USGS-CO","USGS Colorado Water Science Center","USGS-371126106593600","EOFF ARTESIAN WELL","Well","NULL",37.19056225,-106.9939271,"Interpolated from MAP.","NAD83","NULL","NULL","NULL","US",8,7,"NULL","NULL","NULL","NULL","NULL","NWIS"
3584201,"USGS-CO","nwisco.01.97602671","Sample-Routine","Water","Groundwater","1976-08-18 00:00:00","NULL","NULL","USGS-370001106470300","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved","11.0","ug/l","NWIS",246330,"USGS-CO","USGS Colorado Water Science Center","USGS-370001106470300","DUTCH CROWLEY ARTESIAN WELL","Well","NULL",37.00028948,-106.7847584,"Interpolated from MAP.","NAD83","NULL","NULL","NULL","US",8,7,"NULL","NULL","NULL","NULL","NULL","NWIS"
3584243,"USGS-CO","nwisco.01.98303516","Sample-Routine","Water","Groundwater","1983-07-20 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-370940107192301","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved","1.0","ug/l","NWIS",246423,"USGS-CO","USGS Colorado Water Science Center","USGS-370940107192301","NB03400430DBA1","Well","NULL",37.16111509,-107.3236579,"Interpolated from MAP.","NAD83","6405","feet","Interpolated from topographic map.","US",8,7,"NULL","7.3","feet","7.3","feet","NWIS"
3584278,"USGS-CO","nwisco.01.98303524","Sample-Routine","Water","Groundwater","1983-07-19 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-370950107185501","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","Not Detected","As","Dissolved","NULL","NULL","NWIS",246435,"USGS-CO","USGS Colorado Water Science Center","USGS-370950107185501","NB03400430ADD1","Well","NULL",37.1638928,-107.3158799,"Interpolated from MAP.","NAD83","6452","feet","Interpolated from topographic map.","US",8,7,"NULL","9.6","feet","9.6","feet","NWIS"
3584314,"USGS-CO","nwisco.01.98303515","Sample-Routine","Water","Groundwater","1983-07-19 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-370939107192701","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved","3.0","ug/l","NWIS",246422,"USGS-CO","USGS Colorado Water Science Center","USGS-370939107192701","NB03400430DBB1","Well","NULL",37.1608373,-107.324769,"Interpolated from MAP.","NAD83","6405","feet","Interpolated from topographic map.","US",8,7,"NULL","7.1","feet","7.1","feet","NWIS"
3584350,"USGS-CO","nwisco.01.98303520","Sample-Routine","Water","Groundwater","1983-07-19 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-370946107172501","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved","1.0","ug/l","NWIS",246430,"USGS-CO","USGS Colorado Water Science Center","USGS-370946107172501","NB03400428BDD1 USGS 370946107172501","Well","NULL",37.1627817,-107.2908791,"Interpolated from MAP.","NAD83","6670","feet","Interpolated from topographic map.","US",8,7,"NULL","6.3","feet","6.5","feet","NWIS"
