"SampleID","OrganizationIdentifier","ActivityIdentifier","ActivityTypeCode","ActivityMediaName","ActivityMediaSubdivisionName","ActivityStartDate","ProjectIdentifier","ActivityConductingOrganizationText","MonitoringLocationIdentifier","ActivityCommentText","HydrologicCondition","HydrologicEvent","SampleCollectionMethodMethodIdentifier","SampleCollectionMethodIdentifierContext","SampleCollectionMethodName","SampleCollectionEquipmentName","ResultDetectionConditionText","CharacteristicName","ResultSampleFractionText","ResultMeasureValue","ResultMeasureMeasureUnitCode","ProviderName","SiteID","OrganizationIdentifier-2","OrganizationFormalName","MonitoringLocationIdentifier-2","MonitoringLocationName","MonitoringLocationTypeName","MonitoringLocationDescriptionText","LatitudeMeasure","LongitudeMeasure","HorizontalCollectionMethodName","HorizontalCoordinateReferenceSystemDatumName","Elevation","ElevationUnitCode","ElevationCollectionMethodName","CountryCode","StateCode","CountyCode","Built","WellDepthMeasureValue","WellDepthMeasureUnitCode","WellHoleDepthMeasureValue","WellHoleDepthMeasureUnitCode","ProviderName-2"
"3631130","USGS-UT","nwisut.01.97504499","Sample-Routine","Water","Groundwater","1975-07-28 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-380859110354801",NULL,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NULL,"As","Dissolved","1.0","ug/l","NWIS","256078","USGS-UT","USGS Utah Water Science Center","USGS-380859110354801","(D-31-12) 4bab- 1","Well",NULL,"38.1497075","-110.5973699","Interpolated from MAP.","NAD83","4900","feet","Interpolated from topographic map.","US","49","17","1958","450","feet",NULL,NULL,"NWIS"
"3631209","USGS-UT","nwisut.01.97602727","Sample-Routine","Water","Groundwater","1976-08-30 00:00:00",NULL,NULL,"USGS-374527110421201",NULL,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NULL,"As","Dissolved","3.0","ug/l","NWIS","255669","USGS-UT","USGS Utah Water Science Center","USGS-374527110421201","(D-35-11)16cdd- 1","Well",NULL,"37.75748927","-110.7040357","Interpolated from MAP.","NAD83","4480","feet","Interpolated from topographic map.","US","49","17","1969","500","feet","500","feet","NWIS"
"3631248","USGS-UT","nwisut.01.97602728","Sample-Routine","Water","Groundwater","1976-08-30 00:00:00",NULL,NULL,"USGS-374531110420001",NULL,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NULL,"As","Dissolved","5.0","ug/l","NWIS","255672","USGS-UT","USGS Utah Water Science Center","USGS-374531110420001","(D-35-11)16dcd- 1","Well",NULL,"37.7580448","-110.7015357","Interpolated from MAP.","NAD83","4490","feet","Interpolated from topographic map.","US","49","17","1975","1000","feet","1000","feet","NWIS"
"3631542","USGS-UT","nwisut.01.98102986","Sample-Routine","Water","Groundwater","1981-09-01 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-375338111232301",NULL,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NULL,"As","Dissolved","3.0","ug/l","NWIS","255841","USGS-UT","USGS Utah Water Science Center","USGS-375338111232301","(D-33- 5)31adc- 1","Well",NULL,"37.89387596","-111.3904474","Interpolated from MAP.","NAD83","6360","feet","Interpolated from topographic map.","US","49","17","1980","400","feet","400","feet","NWIS"
"3631570","USGS-UT","nwisut.01.98102976","Sample-Routine","Water","Groundwater","1981-09-03 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-374705111353101",NULL,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NULL,"As","Dissolved","0.0","ug/l","NWIS","255708","USGS-UT","USGS Utah Water Science Center","USGS-374705111353101","(D-35- 3) 8aba- 1","Well",NULL,"37.7847105","-111.5926745","Interpolated from MAP.","NAD83","5810","feet","Interpolated from topographic map.","US","49","17","1977","112","feet","112","feet","NWIS"
"3631622","USGS-UT","nwisut.01.98102983","Sample-Routine","Water","Groundwater","1981-09-01 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-375234111245301",NULL,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NULL,"As","Dissolved","12.0","ug/l","NWIS","255817","USGS-UT","USGS Utah Water Science Center","USGS-375234111245301","(D-34- 4) 1cad- 1","Well",NULL,"37.87609835","-111.4154479","Interpolated from MAP.","NAD83","6320","feet","Interpolated from topographic map.","US","49","17","1977","210","feet","210","feet","NWIS"
"3631677","USGS-UT","nwisut.01.98102988","Sample-Routine","Water","Groundwater","1981-09-01 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-375401111244501",NULL,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NULL,"As","Dissolved","22.0","ug/l","NWIS","255853","USGS-UT","USGS Utah Water Science Center","USGS-375401111244501","(D-33- 4)36abb- 1","Well",NULL,"37.9002647","-111.413226","Interpolated from MAP.","NAD83","6525","feet","Interpolated from topographic map.","US","49","17","1975","325","feet","325","feet","NWIS"
"3631705","USGS-UT","nwisut.01.98102989","Sample-Routine","Water","Groundwater","1981-09-01 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-375439111251500",NULL,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NULL,"As","Dissolved","3.0","ug/l","NWIS","255867","USGS-UT","USGS Utah Water Science Center","USGS-375439111251500","(D-33- 4)25bcb- 1","Well",NULL,"37.91082014","-111.4215597","Interpolated from MAP.","NAD83","6700","feet","Interpolated from topographic map.","US","49","17","1973","180","feet",NULL,NULL,"NWIS"
"3631787","USGS-UT","nwisut.01.98102987","Sample-Routine","Water","Groundwater","1981-04-23 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-375357111261701",NULL,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NULL,"As","Dissolved","6.0","ug/l","NWIS","255849","USGS-UT","USGS Utah Water Science Center","USGS-375357111261701","(D-33- 4)35bbd- 1","Well",NULL,"37.89915358","-111.4387823","Interpolated from MAP.","NAD83","6480","feet","Interpolated from topographic map.","US","49","17","1975","500","feet","500","feet","NWIS"
"3631871","USGS-UT","nwisut.01.98400452","Sample-Routine","Water","Groundwater","1983-11-02 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-374531110420001",NULL,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NULL,"As","Dissolved","4.0","ug/l","NWIS","255672","USGS-UT","USGS Utah Water Science Center","USGS-374531110420001","(D-35-11)16dcd- 1","Well",NULL,"37.7580448","-110.7015357","Interpolated from MAP.","NAD83","4490","feet","Interpolated from topographic map.","US","49","17","1975","1000","feet","1000","feet","NWIS"
"3631903","USGS-UT","nwisut.01.98302153","Sample-Routine","Water","Groundwater","1983-06-16 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-373753110431601",NULL,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NULL,"As","Dissolved","22.0","ug/l","NWIS","255467","USGS-UT","USGS Utah Water Science Center","USGS-373753110431601","(D-36-11)32cac- 1","Well",NULL,"37.6313789","-110.7218119","Interpolated from MAP.","NAD83","3920","feet","Interpolated from topographic map.","US","49","17","1981","440","feet","440","feet","NWIS"
"3631925","USGS-UT","nwisut.01.98302158","Sample-Routine","Water","Groundwater","1983-08-02 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-374107110414701",NULL,"Not determined","Routine sample","USGS","USGS","USGS","Unknown","Not Detected","As","Dissolved",NULL,NULL,"NWIS","255557","USGS-UT","USGS Utah Water Science Center","USGS-374107110414701","(D-36-11)16aba- 2","Well",NULL,"37.68526754","-110.69709","Interpolated from MAP.","NAD83","4380","feet","Interpolated from topographic map.","US","49","17","1979","970","feet","1100","feet","NWIS"
"3632858","USGS-UT","nwisut.01.00700162","Sample-Routine","Water","Groundwater","2006-11-07 00:00:00",NULL,"U.S. Geological Survey","USGS-373807112401501","A-3260079 ATTN: LESLIE KANAGY REGARDING ANALYSIS OF DISSOLVED TITANIUM  Bromide Credit L-3260079 added lc 3081 per Gary and Larry   11/28/06  pwg  bromide credit acct and proposal added per spangler,paa,11/16/06 Changed station ID from 373808112401401 per dist (Steiger) 11/20/06, dm.","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NULL,"As","Dissolved","1.3","ug/l","NWIS","255486","USGS-UT","USGS Utah Water Science Center","USGS-373807112401501","(C-36- 7)31dac-S1","Spring",NULL,"37.6352562","-112.6716043","Interpolated from MAP.","NAD83","8120","feet","Interpolated from topographic map.","US","49","17",NULL,NULL,NULL,NULL,NULL,"NWIS"
"3633139","USGS-UT","nwisut.01.01301474","Sample-Routine","Water","Groundwater","2013-07-22 00:00:00",NULL,NULL,"USGS-374205112091501","L-2110086 Received July 26, 2013","Not applicable","Routine sample","8030","USGS parameter code 82398","Grab sample at water-supply tap","Flowing well",NULL,"As","Dissolved","0.31","ug/l","NWIS","255588","USGS-UT","USGS Utah Water Science Center","USGS-374205112091501","(C-36- 3) 6dba- 1","Well",NULL,"37.70137124","-112.1549175","Interpolated from MAP.","NAD83","7580","feet","Interpolated from topographic map.","US","49","17","1945","123","feet",NULL,NULL,"NWIS"
"3633201","USGS-UT","nwisut.01.01301475","Sample-Routine","Water","Groundwater","2013-07-22 00:00:00",NULL,NULL,"USGS-375241112261201","L-2110085 Received July 26, 2013","Not applicable","Routine sample","8030","USGS parameter code 82398","Grab sample at water-supply tap","Flowing well",NULL,"As","Dissolved","1.1","ug/l","NWIS","255823","USGS-UT","USGS Utah Water Science Center","USGS-375241112261201","(C-34- 5) 5dca- 1","Well",NULL,"37.8780323","-112.4374307","Interpolated from MAP.","NAD83","6550","feet","Interpolated from topographic map.","US","49","17","1978","101","feet","101","feet","NWIS"
"3633233","USGS-UT","nwisut.01.01601367","Sample-Routine","Water","Groundwater","2016-07-19 00:00:00",NULL,NULL,"USGS-375241112261201",NULL,"Not applicable","Routine sample","8030","USGS parameter code 82398","Grab sample at water-supply tap","Submersible centrifugal pump",NULL,"As","Dissolved","1.2","ug/l","NWIS","255823","USGS-UT","USGS Utah Water Science Center","USGS-375241112261201","(C-34- 5) 5dca- 1","Well",NULL,"37.8780323","-112.4374307","Interpolated from MAP.","NAD83","6550","feet","Interpolated from topographic map.","US","49","17","1978","101","feet","101","feet","NWIS"
"3633276","USGS-UT","nwisut.01.01701207","Sample-Routine","Water","Groundwater","2017-07-13 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-375910111261501","L-1950026 Numerical result and or metadata revised; see NWQL Technical Memorandum 2022.01","Not applicable","Not applicable","8040","USGS parameter code 82398","Spigot","Submersible positive-pressure pump",NULL,"As","Dissolved","0.09","ug/l","NWIS","255939","USGS-UT","USGS Utah Water Science Center","USGS-375910111261501","(D-32- 4)35bac- 1","Well",NULL,"37.98438889","-111.4359167","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","7660","feet","Interpolated from topographic map.","US","49","17","2012","1500","feet","1500","feet","NWIS"
"3633882","USGS-UT","nwisut.01.01701469","Sample-Routine","Water","Groundwater","2017-09-11 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-374753111353401","L-2550119 Numerical result and or metadata revised; see NWQL Technical Memorandum 2022.01","Not applicable","Not applicable","4040","USGS parameter code 82398","Submersible pump","Submersible positive-pressure pump",NULL,"As","Dissolved","0.29","ug/l","NWIS","255723","USGS-UT","USGS Utah Water Science Center","USGS-374753111353401","(D-35- 3) 5abd- 1","Well",NULL,"37.79794444","-111.5927222","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","5820","feet","Interpolated from topographic map.","US","49","17","2003","545","feet","545","feet","NWIS"
"3634478","USGS-UT","nwisut.01.01901530","Sample-Routine","Water","Groundwater","2019-08-13 00:00:00",NULL,NULL,"USGS-375241112261201",NULL,"Not applicable","Routine sample","8030","USGS parameter code 82398","Grab sample at water-supply tap","Flowing well",NULL,"As","Dissolved","1.1","ug/l","NWIS","255823","USGS-UT","USGS Utah Water Science Center","USGS-375241112261201","(C-34- 5) 5dca- 1","Well",NULL,"37.8780323","-112.4374307","Interpolated from MAP.","NAD83","6550","feet","Interpolated from topographic map.","US","49","17","1978","101","feet","101","feet","NWIS"
"3634510","USGS-UT","nwisut.01.02001460","Sample-Routine","Water","Groundwater","2020-08-05 00:00:00",NULL,NULL,"USGS-374205112091501",NULL,"Not applicable","Routine sample","8030","USGS parameter code 82398","Grab sample at water-supply tap","Submersible centrifugal pump",NULL,"As","Dissolved","0.62","ug/l","NWIS","255588","USGS-UT","USGS Utah Water Science Center","USGS-374205112091501","(C-36- 3) 6dba- 1","Well",NULL,"37.70137124","-112.1549175","Interpolated from MAP.","NAD83","7580","feet","Interpolated from topographic map.","US","49","17","1945","123","feet",NULL,NULL,"NWIS"
"3650223","USGS-UT","nwisut.01.00500620","Sample-Routine","Water","Groundwater","2005-08-22 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-374623113381301","A-2370217 Collected by H.K. Christiansen","Not applicable","Not applicable","USGS","USGS","USGS","Unknown",NULL,"As","Dissolved","3.2","ug/l","NWIS","258072","USGS-UT","USGS Utah Water Science Center","USGS-374623113381301","(C-35-16) 9add- 1","Well",NULL,"37.77302677","-113.6377435","Interpolated from MAP.","NAD83","5151","feet","Interpolated from topographic map.","US","49","21","1946","150","feet","150","feet","NWIS"
"3650253","USGS-UT","nwisut.01.00500610","Sample-Routine","Water","Groundwater","2005-08-17 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-373407113100801","L-2310307 X=sta id taken from btls and added to ASR","Not applicable","Not applicable","USGS","USGS","USGS","Unknown",NULL,"As","Dissolved","1.2","ug/l","NWIS","257127","USGS-UT","USGS Utah Water Science Center","USGS-373407113100801","(C-37-12)23acb- 1","Well",NULL,"37.56888889","-113.1691667","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","5512.93","feet","Level or other surveyed method.","US","49","21",NULL,"250","feet","300","feet","NWIS"
"3650281","USGS-UT","nwisut.01.00500622","Sample-Routine","Water","Groundwater","2005-08-22 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-375147112530001",NULL,"Not applicable","Not applicable","USGS","USGS","USGS","Unknown",NULL,"As","Dissolved","2.1","ug/l","NWIS","258484","USGS-UT","USGS Utah Water Science Center","USGS-375147112530001","(C-34- 9) 9bca- 1","Well",NULL,"37.86288889","-112.8811667","Interpolated from MAP.","NAD83","5760","feet","Interpolated from topographic map.","US","49","21","1964","600","feet","600","feet","NWIS"
"3650321","USGS-UT","nwisut.01.00500674","Sample-Routine","Water","Groundwater","2005-09-08 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-375006112554801",NULL,"Not applicable","Not applicable","USGS","USGS","USGS","Unknown",NULL,"As","Dissolved","5.3","ug/l","NWIS","258367","USGS-UT","USGS Utah Water Science Center","USGS-375006112554801","(C-34-10)24abc- 1","Well",NULL,"37.8347222","-112.931111","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","5772","feet","Level or other surveyed method.","US","49","21","1954","162","feet",NULL,NULL,"NWIS"
"3650355","USGS-UT","nwisut.01.00500618","Sample-Routine","Water","Groundwater","2005-08-22 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-374834113384301","A-2370214 Collected by H.K. Christiansen","Not applicable","Not applicable","USGS","USGS","USGS","Unknown",NULL,"As","Dissolved","9.5","ug/l","NWIS","258283","USGS-UT","USGS Utah Water Science Center","USGS-374834113384301","(C-34-16)28dcc- 2","Well",NULL,"37.8094148","-113.6460774","Interpolated from MAP.","NAD83","5136","feet","Interpolated from topographic map.","US","49","21","1922","148","feet",NULL,NULL,"NWIS"
"3650393","USGS-UT","nwisut.01.00500623","Sample-Routine","Water","Groundwater","2005-08-23 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-374248113075201",NULL,"Not applicable","Not applicable","USGS","USGS","USGS","Unknown",NULL,"As","Dissolved","1.1","ug/l","NWIS","257637","USGS-UT","USGS Utah Water Science Center","USGS-374248113075201","(C-35-11)31dbd- 1","Well",NULL,"37.7111111","-113.1291667","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","5545","feet","Global Positioning System.","US","49","21","1977","298","feet","298","feet","NWIS"
"3650427","USGS-UT","nwisut.01.00500671","Sample-Routine","Water","Groundwater","2005-09-08 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-374209113322203","A-2520353 Collected by H.K. Christiansen","Not applicable","Not applicable","USGS","USGS","USGS","Unknown",NULL,"As","Dissolved","20.2","ug/l","NWIS","257576","USGS-UT","USGS Utah Water Science Center","USGS-374209113322203","(C-36-15) 4bad- 3","Well",NULL,"37.70247387","-113.5402397","Interpolated from MAP.","NAD83","5222","feet","Interpolated from topographic map.","US","49","21","1972","320","feet","320","feet","NWIS"
"3650459","USGS-UT","nwisut.01.00500625","Sample-Routine","Water","Groundwater","2005-08-23 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-380218112424401",NULL,"Not applicable","Not applicable","USGS","USGS","USGS","Unknown",NULL,"As","Dissolved","2.7","ug/l","NWIS","258926","USGS-UT","USGS Utah Water Science Center","USGS-380218112424401","(C-32- 8)12bdb- 1","Well",NULL,"38.04","-112.7142778","Interpolated from MAP.","NAD83","5810","feet","Interpolated from topographic map.","US","49","21",NULL,NULL,NULL,NULL,NULL,"NWIS"
"3650541","USGS-UT","nwisut.01.00600471","Sample-Routine","Water","Groundwater","2006-08-08 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-374623113381301","A-2220140 Collected by H.K Christiansen & B. A. Slaugh","Not determined","Routine sample","USGS","USGS","USGS","Unknown",NULL,"As","Dissolved","2.9","ug/l","NWIS","258072","USGS-UT","USGS Utah Water Science Center","USGS-374623113381301","(C-35-16) 9add- 1","Well",NULL,"37.77302677","-113.6377435","Interpolated from MAP.","NAD83","5151","feet","Interpolated from topographic map.","US","49","21","1946","150","feet","150","feet","NWIS"
"3651102","USGS-UT","nwisut.01.00800585","Sample-Routine","Water","Groundwater","2008-08-05 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-373743113084201",NULL,"Not applicable","Not applicable","8030","USGS parameter code 82398","Grab sample at water-supply tap","Line-shaft turbine pump",NULL,"As","Dissolved","0.84","ug/l","NWIS","257244","USGS-UT","USGS Utah Water Science Center","USGS-373743113084201","(C-36-12)36adb- 1","Well",NULL,"37.6283106","-113.1471725","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","5595","feet","Interpolated from topographic map.","US","49","21","1951","307","feet","307","feet","NWIS"
"3651132","USGS-UT","nwisut.01.00800582","Sample-Routine","Water","Groundwater","2008-08-04 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-375046112545901",NULL,"Not applicable","Not applicable","8030","USGS parameter code 82398","Grab sample at water-supply tap","Line-shaft turbine pump",NULL,"As","Dissolved","2.8","ug/l","NWIS","258422","USGS-UT","USGS Utah Water Science Center","USGS-375046112545901","(C-34- 9)18bdc- 1","Well",NULL,"37.84608625","-112.9171689","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","5734","feet","Interpolated from topographic map.","US","49","21","1969","300","feet","300","feet","NWIS"
"3651164","USGS-UT","nwisut.01.00800583","Sample-Routine","Water","Groundwater","2008-08-05 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-375006112554801",NULL,"Not applicable","Not applicable","8030","USGS parameter code 82398","Grab sample at water-supply tap","Line-shaft turbine pump",NULL,"As","Dissolved","5.8","ug/l","NWIS","258367","USGS-UT","USGS Utah Water Science Center","USGS-375006112554801","(C-34-10)24abc- 1","Well",NULL,"37.8347222","-112.931111","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","5772","feet","Level or other surveyed method.","US","49","21","1954","162","feet",NULL,NULL,"NWIS"
"3651196","USGS-UT","nwisut.01.00800595","Sample-Routine","Water","Groundwater","2008-08-05 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-374209113322203","A-2240117 Collected by H.K. Christiansen & B.A. Slaugh  Collected by H.K Christiansen & B.A. Slaugh. L-2240117 Received August 09,2008..  project account corrected to 9716003C3 per brad,paa,8/12/08..  split coolers received, see 20082240099 for nutrients, paa, 8/13/08  Received August 09,2008..  pro","Not applicable","Routine sample","8030","USGS parameter code 82398","Grab sample at water-supply tap","Line-shaft turbine pump",NULL,"As","Dissolved","22.2","ug/l","NWIS","257576","USGS-UT","USGS Utah Water Science Center","USGS-374209113322203","(C-36-15) 4bad- 3","Well",NULL,"37.70247387","-113.5402397","Interpolated from MAP.","NAD83","5222","feet","Interpolated from topographic map.","US","49","21","1972","320","feet","320","feet","NWIS"
