"SampleID","OrganizationIdentifier","ActivityIdentifier","ActivityTypeCode","ActivityMediaName","ActivityMediaSubdivisionName","ActivityStartDate","ProjectIdentifier","ActivityConductingOrganizationText","MonitoringLocationIdentifier","ActivityCommentText","HydrologicCondition","HydrologicEvent","SampleCollectionMethodMethodIdentifier","SampleCollectionMethodIdentifierContext","SampleCollectionMethodName","SampleCollectionEquipmentName","ResultDetectionConditionText","CharacteristicName","ResultSampleFractionText","ResultMeasureValue","ResultMeasureMeasureUnitCode","ProviderName","SiteID","OrganizationIdentifier-2","OrganizationFormalName","MonitoringLocationIdentifier-2","MonitoringLocationName","MonitoringLocationTypeName","MonitoringLocationDescriptionText","LatitudeMeasure","LongitudeMeasure","HorizontalCollectionMethodName","HorizontalCoordinateReferenceSystemDatumName","Elevation","ElevationUnitCode","ElevationCollectionMethodName","CountryCode","StateCode","CountyCode","Built","WellDepthMeasureValue","WellDepthMeasureUnitCode","WellHoleDepthMeasureValue","WellHoleDepthMeasureUnitCode","ProviderName-2"
"3651169","USGS-UT","nwisut.01.00800583","Sample-Routine","Water","Groundwater","2008-08-05 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-375006112554801",NULL,"Not applicable","Not applicable","8030","USGS parameter code 82398","Grab sample at water-supply tap","Line-shaft turbine pump",NULL,"U","Dissolved","3.29","ug/l","NWIS","258367","USGS-UT","USGS Utah Water Science Center","USGS-375006112554801","(C-34-10)24abc- 1","Well",NULL,"37.8347222","-112.931111","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","5772","feet","Level or other surveyed method.","US","49","21","1954","162","feet",NULL,NULL,"NWIS"
"3651201","USGS-UT","nwisut.01.00800595","Sample-Routine","Water","Groundwater","2008-08-05 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-374209113322203","A-2240117 Collected by H.K. Christiansen & B.A. Slaugh  Collected by H.K Christiansen & B.A. Slaugh. L-2240117 Received August 09,2008..  project account corrected to 9716003C3 per brad,paa,8/12/08..  split coolers received, see 20082240099 for nutrients, paa, 8/13/08  Received August 09,2008..  pro","Not applicable","Routine sample","8030","USGS parameter code 82398","Grab sample at water-supply tap","Line-shaft turbine pump",NULL,"U","Dissolved","1.37","ug/l","NWIS","257576","USGS-UT","USGS Utah Water Science Center","USGS-374209113322203","(C-36-15) 4bad- 3","Well",NULL,"37.70247387","-113.5402397","Interpolated from MAP.","NAD83","5222","feet","Interpolated from topographic map.","US","49","21","1972","320","feet","320","feet","NWIS"
"3651251","USGS-UT","nwisut.01.00800586","Sample-Routine","Water","Groundwater","2008-08-05 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-373407113100801",NULL,"Not applicable","Not applicable","8030","USGS parameter code 82398","Grab sample at water-supply tap","Line-shaft turbine pump",NULL,"U","Dissolved","2.04","ug/l","NWIS","257127","USGS-UT","USGS Utah Water Science Center","USGS-373407113100801","(C-37-12)23acb- 1","Well",NULL,"37.56888889","-113.1691667","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","5512.93","feet","Level or other surveyed method.","US","49","21",NULL,"250","feet","300","feet","NWIS"
"3651283","USGS-UT","nwisut.01.00800584","Sample-Routine","Water","Groundwater","2008-08-05 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-374248113075201",NULL,"Not applicable","Not applicable","8030","USGS parameter code 82398","Grab sample at water-supply tap","Line-shaft turbine pump",NULL,"U","Dissolved","2.83","ug/l","NWIS","257637","USGS-UT","USGS Utah Water Science Center","USGS-374248113075201","(C-35-11)31dbd- 1","Well",NULL,"37.7111111","-113.1291667","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","5545","feet","Global Positioning System.","US","49","21","1977","298","feet","298","feet","NWIS"
"3651315","USGS-UT","nwisut.01.00800581","Sample-Routine","Water","Groundwater","2008-08-04 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-375303112495102",NULL,"Not applicable","Not applicable","8030","USGS parameter code 82398","Grab sample at water-supply tap","Line-shaft turbine pump",NULL,"U","Dissolved","2.29","ug/l","NWIS","258589","USGS-UT","USGS Utah Water Science Center","USGS-375303112495102","(C-33- 9)35ddd- 2","Well",NULL,"37.8825","-112.8319444","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","5793","feet","Interpolated from topographic map.","US","49","21","1998","555","feet","555","feet","NWIS"
"3651347","USGS-UT","nwisut.01.00800592","Sample-Routine","Water","Groundwater","2008-08-05 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-374412113384503","A-2240114 Collected by H.K. Christiansen  Collected by H.K Christiansen L-224011","Not applicable","Routine sample","8030","USGS parameter code 82398","Grab sample at water-supply tap","Line-shaft turbine pump",NULL,"U","Dissolved","3.11","ug/l","NWIS","257798","USGS-UT","USGS Utah Water Science Center","USGS-374412113384503","(C-35-16)21dcc- 3","Well",NULL,"37.7366386","-113.6466323","Interpolated from MAP.","NAD83","5163","feet","Interpolated from topographic map.","US","49","21","1973","300","feet","300","feet","NWIS"
"3651382","USGS-UT","nwisut.01.00800601","Sample-Routine","Water","Groundwater","2008-08-07 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-374040113343102","A-2240122 Collected by H.K. Christansen  Collected by H.K. Christiansen L-2240122 Received August 09,2008..  project account corrected to 9716003C3 per brad,paa,8/12/08..  split coolers received, see 20082240104 for nutrients, paa, 8/13/08  Received August 09,2008..  project account corrected to 971","Not applicable","Routine sample","8030","USGS parameter code 82398","Grab sample at water-supply tap","Line-shaft turbine pump",NULL,"U","Dissolved","2.98","ug/l","NWIS","257423","USGS-UT","USGS Utah Water Science Center","USGS-374040113343102","(C-36-15) 7cdd- 2","Well",NULL,"37.67775187","-113.5760737","Interpolated from MAP.","NAD83","5227","feet","Interpolated from topographic map.","US","49","21","1972","500","feet","500","feet","NWIS"
"3651414","USGS-UT","nwisut.01.00800594","Sample-Routine","Water","Groundwater","2008-08-05 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-373656113415201","A-2240116 Collected by H.K. Christiansen & B.A. Slaugh  Collected by H.K Christi","Not applicable","Routine sample","8030","USGS parameter code 82398","Grab sample at water-supply tap","Line-shaft turbine pump",NULL,"U","Dissolved","3.27","ug/l","NWIS","257198","USGS-UT","USGS Utah Water Science Center","USGS-373656113415201","(C-36-17)36aad- 1","Well",NULL,"37.61553016","-113.698577","Interpolated from MAP.","NAD83","5262","feet","Interpolated from topographic map.","US","49","21","1973","363","feet","363","feet","NWIS"
"3651446","USGS-UT","nwisut.01.00800596","Sample-Routine","Water","Groundwater","2008-08-05 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-374753113464601","A-2240118 Collected by H.K. Christiansen & B.A. Slaugh  Collected by H.K Christiansen & B.A. Slaugh. L-2240118 Received August 09,2008..  project account corrected to 9716003C3 per brad,paa,8/12/08..  split coolers received, see 20082240100 for nutrients, paa, 8/13/08  Received August 09,2008..  pro","Not applicable","Routine sample","8030","USGS parameter code 82398","Grab sample at water-supply tap","Line-shaft turbine pump",NULL,"U","Dissolved","4.02","ug/l","NWIS","258226","USGS-UT","USGS Utah Water Science Center","USGS-374753113464601","(C-34-17)32cca- 1","Well",NULL,"37.7980245","-113.7802475","Interpolated from MAP.","NAD83","5215","feet","Interpolated from topographic map.","US","49","21","1979","306","feet","306","feet","NWIS"
"3651478","USGS-UT","nwisut.01.00901350","Sample-Routine","Water","Groundwater","2009-08-05 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-374649113305801",NULL,"Not applicable","Not applicable","8030","USGS parameter code 82398","Grab sample at water-supply tap","Line-shaft turbine pump",NULL,"U","Dissolved","3.68","ug/l","NWIS","258119","USGS-UT","USGS Utah Water Science Center","USGS-374649113305801","(C-35-15) 3dcc- 3","Well",NULL,"37.78025024","-113.5169071","Interpolated from MAP.","NAD83","5138","feet","Interpolated from topographic map.","US","49","21","1965","316","feet","316","feet","NWIS"
"3650228","USGS-UT","nwisut.01.00500620","Sample-Routine","Water","Groundwater","2005-08-22 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-374623113381301","A-2370217 Collected by H.K. Christiansen","Not applicable","Not applicable","USGS","USGS","USGS","Unknown",NULL,"U","Dissolved","2.43","ug/l","NWIS","258072","USGS-UT","USGS Utah Water Science Center","USGS-374623113381301","(C-35-16) 9add- 1","Well",NULL,"37.77302677","-113.6377435","Interpolated from MAP.","NAD83","5151","feet","Interpolated from topographic map.","US","49","21","1946","150","feet","150","feet","NWIS"
"3650258","USGS-UT","nwisut.01.00500610","Sample-Routine","Water","Groundwater","2005-08-17 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-373407113100801","L-2310307 X=sta id taken from btls and added to ASR","Not applicable","Not applicable","USGS","USGS","USGS","Unknown",NULL,"U","Dissolved","1.79","ug/l","NWIS","257127","USGS-UT","USGS Utah Water Science Center","USGS-373407113100801","(C-37-12)23acb- 1","Well",NULL,"37.56888889","-113.1691667","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","5512.93","feet","Level or other surveyed method.","US","49","21",NULL,"250","feet","300","feet","NWIS"
"3650286","USGS-UT","nwisut.01.00500622","Sample-Routine","Water","Groundwater","2005-08-22 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-375147112530001",NULL,"Not applicable","Not applicable","USGS","USGS","USGS","Unknown",NULL,"U","Dissolved","2.77","ug/l","NWIS","258484","USGS-UT","USGS Utah Water Science Center","USGS-375147112530001","(C-34- 9) 9bca- 1","Well",NULL,"37.86288889","-112.8811667","Interpolated from MAP.","NAD83","5760","feet","Interpolated from topographic map.","US","49","21","1964","600","feet","600","feet","NWIS"
"3650326","USGS-UT","nwisut.01.00500674","Sample-Routine","Water","Groundwater","2005-09-08 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-375006112554801",NULL,"Not applicable","Not applicable","USGS","USGS","USGS","Unknown",NULL,"U","Dissolved","3.09","ug/l","NWIS","258367","USGS-UT","USGS Utah Water Science Center","USGS-375006112554801","(C-34-10)24abc- 1","Well",NULL,"37.8347222","-112.931111","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","5772","feet","Level or other surveyed method.","US","49","21","1954","162","feet",NULL,NULL,"NWIS"
"3650360","USGS-UT","nwisut.01.00500618","Sample-Routine","Water","Groundwater","2005-08-22 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-374834113384301","A-2370214 Collected by H.K. Christiansen","Not applicable","Not applicable","USGS","USGS","USGS","Unknown",NULL,"U","Dissolved","3.88","ug/l","NWIS","258283","USGS-UT","USGS Utah Water Science Center","USGS-374834113384301","(C-34-16)28dcc- 2","Well",NULL,"37.8094148","-113.6460774","Interpolated from MAP.","NAD83","5136","feet","Interpolated from topographic map.","US","49","21","1922","148","feet",NULL,NULL,"NWIS"
"3650398","USGS-UT","nwisut.01.00500623","Sample-Routine","Water","Groundwater","2005-08-23 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-374248113075201",NULL,"Not applicable","Not applicable","USGS","USGS","USGS","Unknown",NULL,"U","Dissolved","2.97","ug/l","NWIS","257637","USGS-UT","USGS Utah Water Science Center","USGS-374248113075201","(C-35-11)31dbd- 1","Well",NULL,"37.7111111","-113.1291667","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","5545","feet","Global Positioning System.","US","49","21","1977","298","feet","298","feet","NWIS"
"3650432","USGS-UT","nwisut.01.00500671","Sample-Routine","Water","Groundwater","2005-09-08 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-374209113322203","A-2520353 Collected by H.K. Christiansen","Not applicable","Not applicable","USGS","USGS","USGS","Unknown",NULL,"U","Dissolved","1.33","ug/l","NWIS","257576","USGS-UT","USGS Utah Water Science Center","USGS-374209113322203","(C-36-15) 4bad- 3","Well",NULL,"37.70247387","-113.5402397","Interpolated from MAP.","NAD83","5222","feet","Interpolated from topographic map.","US","49","21","1972","320","feet","320","feet","NWIS"
"3650464","USGS-UT","nwisut.01.00500625","Sample-Routine","Water","Groundwater","2005-08-23 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-380218112424401",NULL,"Not applicable","Not applicable","USGS","USGS","USGS","Unknown",NULL,"U","Dissolved","2.04","ug/l","NWIS","258926","USGS-UT","USGS Utah Water Science Center","USGS-380218112424401","(C-32- 8)12bdb- 1","Well",NULL,"38.04","-112.7142778","Interpolated from MAP.","NAD83","5810","feet","Interpolated from topographic map.","US","49","21",NULL,NULL,NULL,NULL,NULL,"NWIS"
"3650546","USGS-UT","nwisut.01.00600471","Sample-Routine","Water","Groundwater","2006-08-08 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-374623113381301","A-2220140 Collected by H.K Christiansen & B. A. Slaugh","Not determined","Routine sample","USGS","USGS","USGS","Unknown",NULL,"U","Dissolved","2.49","ug/l","NWIS","258072","USGS-UT","USGS Utah Water Science Center","USGS-374623113381301","(C-35-16) 9add- 1","Well",NULL,"37.77302677","-113.6377435","Interpolated from MAP.","NAD83","5151","feet","Interpolated from topographic map.","US","49","21","1946","150","feet","150","feet","NWIS"
"3650601","USGS-UT","nwisut.01.00600385","Sample-Routine","Water","Groundwater","2006-07-20 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-374248113075201",NULL,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NULL,"U","Dissolved","3.49","ug/l","NWIS","257637","USGS-UT","USGS Utah Water Science Center","USGS-374248113075201","(C-35-11)31dbd- 1","Well",NULL,"37.7111111","-113.1291667","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","5545","feet","Global Positioning System.","US","49","21","1977","298","feet","298","feet","NWIS"
"3650655","USGS-UT","nwisut.01.00600454","Sample-Routine","Water","Groundwater","2006-08-02 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-375309112491401","L-2190035 Received August 04, 2006","Not determined","Routine sample","USGS","USGS","USGS","Unknown",NULL,"U","Dissolved","2.01","ug/l","NWIS","258596","USGS-UT","USGS Utah Water Science Center","USGS-375309112491401","(C-33- 9)36cad- 1","Well",NULL,"37.88580788","-112.8213332","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","5790","feet","Interpolated from topographic map.","US","49","21","1976","500","feet","500","feet","NWIS"
"3650690","USGS-UT","nwisut.01.00700449","Sample-Routine","Water","Groundwater","2007-07-11 00:00:00",NULL,NULL,"USGS-374014113391101","A-1970118 Collected by H.K. Christiansen & R.L. Swenson L-1970118 Received July 14,2007    X= Improper Sample Container = RU","Not applicable","Not applicable","USGS","USGS","USGS","Unknown",NULL,"U","Dissolved","2.56","ug/l","NWIS","257391","USGS-UT","USGS Utah Water Science Center","USGS-374014113391101","(C-36-16) 9bcd- 2","Well",NULL,"37.6705291","-113.6538539","Interpolated from MAP.","NAD83","5200","feet","Interpolated from topographic map.","US","49","21",NULL,NULL,NULL,NULL,NULL,"NWIS"
"3650722","USGS-UT","nwisut.01.00700606","Sample-Routine","Water","Groundwater","2007-08-20 00:00:00",NULL,"U.S. Geological Survey","USGS-374248113075201",NULL,"Not applicable","Not applicable","USGS","USGS","USGS","Unknown",NULL,"U","Dissolved","2.88","ug/l","NWIS","257637","USGS-UT","USGS Utah Water Science Center","USGS-374248113075201","(C-35-11)31dbd- 1","Well",NULL,"37.7111111","-113.1291667","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","5545","feet","Global Positioning System.","US","49","21","1977","298","feet","298","feet","NWIS"
"3650754","USGS-UT","nwisut.01.00700608","Sample-Routine","Water","Groundwater","2007-08-21 00:00:00",NULL,"U.S. Geological Survey","USGS-374122113034801",NULL,"Not applicable","Not applicable","USGS","USGS","USGS","Unknown",NULL,"U","Dissolved","7.08","ug/l","NWIS","257485","USGS-UT","USGS Utah Water Science Center","USGS-374122113034801","(C-36-11)11bac- 1","Well",NULL,"37.68942129","-113.0641155","Interpolated from MAP.","NAD83","5758","feet","Interpolated from topographic map.","US","49","21","1968","644","feet","670","feet","NWIS"
"3650786","USGS-UT","nwisut.01.00700448","Sample-Routine","Water","Groundwater","2007-07-11 00:00:00",NULL,NULL,"USGS-374209113322203","A-1970119 Collected by H.K. Christiansen & R.L. Swenson L-1970119 Received July 14,2007    X= Improper Sample Container = RU","Not applicable","Not applicable","USGS","USGS","USGS","Unknown",NULL,"U","Dissolved","1.39","ug/l","NWIS","257576","USGS-UT","USGS Utah Water Science Center","USGS-374209113322203","(C-36-15) 4bad- 3","Well",NULL,"37.70247387","-113.5402397","Interpolated from MAP.","NAD83","5222","feet","Interpolated from topographic map.","US","49","21","1972","320","feet","320","feet","NWIS"
"3656863","USGS-UT","nwisut.01.01801881","Sample-Routine","Water","Groundwater","2018-08-06 00:00:00",NULL,NULL,"USGS-374649113305801",NULL,"Not applicable","Routine sample","8030","USGS parameter code 82398","Grab sample at water-supply tap","Line-shaft turbine pump",NULL,"U","Dissolved","3.15","ug/l","NWIS","258119","USGS-UT","USGS Utah Water Science Center","USGS-374649113305801","(C-35-15) 3dcc- 3","Well",NULL,"37.78025024","-113.5169071","Interpolated from MAP.","NAD83","5138","feet","Interpolated from topographic map.","US","49","21","1965","316","feet","316","feet","NWIS"
"3656895","USGS-UT","nwisut.01.01801824","Sample-Routine","Water","Groundwater","2018-07-31 00:00:00",NULL,NULL,"USGS-373607113114001","L-2140075 X=no bottle labels","Not applicable","Routine sample","8030","USGS parameter code 82398","Grab sample at water-supply tap","Line-shaft turbine pump",NULL,"U","Dissolved","1.45","ug/l","NWIS","257155","USGS-UT","USGS Utah Water Science Center","USGS-373607113114001","(C-37-12)10bba- 1","Well",NULL,"37.6019222","-113.1952288","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","5460","feet","Interpolated from topographic map.","US","49","21","2002","625","feet","625","feet","NWIS"
"3656927","USGS-UT","nwisut.01.01801818","Sample-Routine","Water","Groundwater","2018-07-30 00:00:00",NULL,NULL,"USGS-375257112483501","L-2140069 X=no bottle labels","Not applicable","Routine sample","8030","USGS parameter code 82398","Grab sample at water-supply tap","Line-shaft turbine pump",NULL,"U","Dissolved","2.17","ug/l","NWIS","258577","USGS-UT","USGS Utah Water Science Center","USGS-375257112483501","(C-33- 8)31ccc- 1","Well",NULL,"37.8825","-112.8105556","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","5800","feet","Interpolated from topographic map.","US","49","21","1959","466","feet","466","feet","NWIS"
"3656961","USGS-UT","nwisut.01.01901486","Sample-Routine","Water","Groundwater","2019-08-05 00:00:00",NULL,"U.S. Geological Survey","USGS-374041113335701",NULL,"Not applicable","Not applicable","8030","USGS parameter code 82398","Grab sample at water-supply tap","Line-shaft turbine pump",NULL,"U","Dissolved","0.332","ug/l","NWIS","257427","USGS-UT","USGS Utah Water Science Center","USGS-374041113335701","(C-36-15) 7dda- 1","Well",NULL,"37.6780297","-113.566629","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","5230","feet","Interpolated from topographic map.","US","49","21","1991","590","feet","590","feet","NWIS"
"3656993","USGS-UT","nwisut.01.01901484","Sample-Routine","Water","Groundwater","2019-08-05 00:00:00",NULL,"U.S. Geological Survey","USGS-374503113313701",NULL,"Not applicable","Not applicable","8030","USGS parameter code 82398","Grab sample at water-supply tap","Line-shaft turbine pump",NULL,"U","Dissolved","2.18","ug/l","NWIS","257884","USGS-UT","USGS Utah Water Science Center","USGS-374503113313701","(C-35-15)16ddd- 1","Well",NULL,"37.75080625","-113.5277402","Interpolated from MAP.","NAD83","5156.26","feet","Level or other surveyed method.","US","49","21","1947","315","feet",NULL,NULL,"NWIS"
"3657023","USGS-UT","nwisut.01.01901428","Sample-Routine","Water","Groundwater","2019-07-30 00:00:00",NULL,NULL,"USGS-374355113050501",NULL,"Not applicable","Routine sample","8030","USGS parameter code 82398","Grab sample at water-supply tap","Submersible centrifugal pump",NULL,"U","Dissolved","2.55","ug/l","NWIS","257769","USGS-UT","USGS Utah Water Science Center","USGS-374355113050501","(C-35-11)27bbc- 2","Well",NULL,"37.73192088","-113.0855052","Interpolated from MAP.","NAD83","5545","feet","Interpolated from topographic map.","US","49","21","2002","216","feet","216","feet","NWIS"
